fetched_at,Imeino,Vehicle_No,Vehicle_Name,Company,Branch,Vehicletype,DeviceModel,Status,Power,IGN,GPS,Speed,Angle,course,Odometer,can_odometer,Latitude,Longitude,Location,POI,GPSActualTime,Datetime,Temperature,ExternalVolt,battery_percentage,satellite_count,gps_hdop,Fuel,AC,SOS,Immobilize_State,Door1,Door2,Door3,Door4,elock,Driver_First_Name,Driver_Middle_Name,Driver_Last_Name,Ibutton/RFID,Vin,mcc,mnc,cellid,lac,heartbeat,username,Altitude
2026-05-21T10:56:32,990000000000056,DEMO-0056,Demo Vehicle 0056,Demo Fleet,Branch-09,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,56,8,232,100616,0,-1.100056,36.700168,Mock Yard 09,,2026-05-21T10:57:40,2026-05-21T10:57:40,22,12.6,76,9,0.2,46,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0056,Test,User,TAG-0056,VINDEMO00000056,640,2,20056,556,0,demo-user,1156
2026-05-21T10:57:39,990000000000057,DEMO-0057,Demo Vehicle 0057,Demo Fleet,Branch-10,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,57,21,249,100627,0,-1.100057,36.700171,Mock Yard 10,,2026-05-21T10:58:45,2026-05-21T10:58:45,23,12.7,77,10,0.3,47,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0057,Test,User,TAG-0057,VINDEMO00000057,640,2,20057,557,1,demo-user,1157
2026-05-21T10:58:46,990000000000058,DEMO-0058,Demo Vehicle 0058,Demo Fleet,Branch-11,Truck,DEMO-TRACKER,STOP,ON,ON,ON,58,34,266,100638,0,-1.100058,36.700174,Mock Yard 11,,2026-05-21T10:59:50,2026-05-21T10:59:50,24,12.8,78,11,0.4,48,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0058,Test,User,TAG-0058,VINDEMO00000058,640,2,20058,558,0,demo-user,1158
2026-05-21T10:59:53,990000000000059,DEMO-0059,Demo Vehicle 0059,Demo Fleet,Branch-12,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,59,47,283,100649,0,-1.100059,36.700177,Mock Yard 12,,2026-05-21T10:00:55,2026-05-21T10:00:55,25,12.9,79,12,0.5,49,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0059,Test,User,TAG-0059,VINDEMO00000059,640,2,20059,559,1,demo-user,1159
2026-05-21T10:00:00,990000000000060,DEMO-0060,Demo Vehicle 0060,Demo Fleet,Branch-13,Truck,DEMO-TRACKER,STOP,OFF,OFF,OFF,60,60,300,100660,0,-1.100060,36.700180,Mock Yard 13,,2026-05-21T10:01:00,2026-05-21T10:01:00,26,12.0,80,8,0.6,50,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0060,Test,User,TAG-0060,VINDEMO00000060,640,2,20060,560,0,demo-user,1160
2026-05-21T10:01:07,990000000000061,DEMO-0061,Demo Vehicle 0061,Demo Fleet,Branch-14,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,61,73,317,100671,0,-1.100061,36.700183,Mock Yard 14,,2026-05-21T10:02:05,2026-05-21T10:02:05,27,12.1,81,9,0.7,51,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0061,Test,User,TAG-0061,VINDEMO00000061,640,2,20061,561,1,demo-user,1161
2026-05-21T10:02:14,990000000000062,DEMO-0062,Demo Vehicle 0062,Demo Fleet,Branch-15,Truck,DEMO-TRACKER,STOP,ON,ON,ON,62,86,334,100682,0,-1.100062,36.700186,Mock Yard 15,,2026-05-21T10:03:10,2026-05-21T10:03:10,28,12.2,82,10,0.8,52,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0062,Test,User,TAG-0062,VINDEMO00000062,640,2,20062,562,0,demo-user,1162
2026-05-21T10:03:21,990000000000063,DEMO-0063,Demo Vehicle 0063,Demo Fleet,Branch-16,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,63,99,351,100693,0,-1.100063,36.700189,Mock Yard 16,,2026-05-21T10:04:15,2026-05-21T10:04:15,20,12.3,83,11,0.9,53,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0063,Test,User,TAG-0063,VINDEMO00000063,640,2,20063,563,1,demo-user,1163
2026-05-21T10:04:28,990000000000064,DEMO-0064,Demo Vehicle 0064,Demo Fleet,Branch-17,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,64,112,8,100704,0,-1.100064,36.700192,Mock Yard 17,,2026-05-21T10:05:20,2026-05-21T10:05:20,21,12.4,84,12,0.2,54,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0064,Test,User,TAG-0064,VINDEMO00000064,640,2,20064,564,0,demo-user,1164
2026-05-21T10:05:35,990000000000065,DEMO-0065,Demo Vehicle 0065,Demo Fleet,Branch-18,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,65,125,25,100715,0,-1.100065,36.700195,Mock Yard 18,,2026-05-21T10:06:25,2026-05-21T10:06:25,22,12.5,85,8,0.3,55,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0065,Test,User,TAG-0065,VINDEMO00000065,640,2,20065,565,1,demo-user,1165
2026-05-21T10:06:42,990000000000066,DEMO-0066,Demo Vehicle 0066,Demo Fleet,Branch-19,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,66,138,42,100726,0,-1.100066,36.700198,Mock Yard 19,,2026-05-21T10:07:30,2026-05-21T10:07:30,23,12.6,86,9,0.4,56,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0066,Test,User,TAG-0066,VINDEMO00000066,640,2,20066,566,0,demo-user,1166
2026-05-21T10:07:49,990000000000067,DEMO-0067,Demo Vehicle 0067,Demo Fleet,Branch-20,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,67,151,59,100737,0,-1.100067,36.700201,Mock Yard 20,,2026-05-21T10:08:35,2026-05-21T10:08:35,24,12.7,87,10,0.5,57,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0067,Test,User,TAG-0067,VINDEMO00000067,640,2,20067,567,1,demo-user,1167
2026-05-21T10:08:56,990000000000068,DEMO-0068,Demo Vehicle 0068,Demo Fleet,Branch-21,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,68,164,76,100748,0,-1.100068,36.700204,Mock Yard 21,,2026-05-21T10:09:40,2026-05-21T10:09:40,25,12.8,88,11,0.6,58,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0068,Test,User,TAG-0068,VINDEMO00000068,640,2,20068,568,0,demo-user,1168
2026-05-21T10:09:03,990000000000069,DEMO-0069,Demo Vehicle 0069,Demo Fleet,Branch-22,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,69,177,93,100759,0,-1.100069,36.700207,Mock Yard 22,,2026-05-21T10:10:45,2026-05-21T10:10:45,26,12.9,89,12,0.7,59,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0069,Test,User,TAG-0069,VINDEMO00000069,640,2,20069,569,1,demo-user,1169
2026-05-21T10:10:10,990000000000070,DEMO-0070,Demo Vehicle 0070,Demo Fleet,Branch-23,Truck,DEMO-TRACKER,STOP,ON,ON,OFF,70,190,110,100770,0,-1.100070,36.700210,Mock Yard 23,,2026-05-21T10:11:50,2026-05-21T10:11:50,27,12.0,90,8,0.8,60,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0070,Test,User,TAG-0070,VINDEMO00000070,640,2,20070,570,0,demo-user,1170
2026-05-21T10:11:17,990000000000071,DEMO-0071,Demo Vehicle 0071,Demo Fleet,Branch-24,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,71,203,127,100781,0,-1.100071,36.700213,Mock Yard 24,,2026-05-21T10:12:55,2026-05-21T10:12:55,28,12.1,91,9,0.9,61,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0071,Test,User,TAG-0071,VINDEMO00000071,640,2,20071,571,1,demo-user,1171
2026-05-21T10:12:24,990000000000072,DEMO-0072,Demo Vehicle 0072,Demo Fleet,Branch-01,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,72,216,144,100792,0,-1.100072,36.700216,Mock Yard 01,,2026-05-21T10:13:00,2026-05-21T10:13:00,20,12.2,92,10,0.2,62,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0072,Test,User,TAG-0072,VINDEMO00000072,640,2,20072,572,0,demo-user,1172
2026-05-21T10:13:31,990000000000073,DEMO-0073,Demo Vehicle 0073,Demo Fleet,Branch-02,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,73,229,161,100803,0,-1.100073,36.700219,Mock Yard 02,,2026-05-21T10:14:05,2026-05-21T10:14:05,21,12.3,93,11,0.3,63,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0073,Test,User,TAG-0073,VINDEMO00000073,640,2,20073,573,1,demo-user,1173
2026-05-21T10:14:38,990000000000074,DEMO-0074,Demo Vehicle 0074,Demo Fleet,Branch-03,Truck,DEMO-TRACKER,STOP,ON,ON,ON,74,242,178,100814,0,-1.100074,36.700222,Mock Yard 03,,2026-05-21T10:15:10,2026-05-21T10:15:10,22,12.4,94,12,0.4,64,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0074,Test,User,TAG-0074,VINDEMO00000074,640,2,20074,574,0,demo-user,1174
2026-05-21T10:15:45,990000000000075,DEMO-0075,Demo Vehicle 0075,Demo Fleet,Branch-04,Truck,DEMO-TRACKER,MOVING,OFF,ON,OFF,75,255,195,100825,0,-1.100075,36.700225,Mock Yard 04,,2026-05-21T10:16:15,2026-05-21T10:16:15,23,12.5,95,8,0.5,65,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0075,Test,User,TAG-0075,VINDEMO00000075,640,2,20075,575,1,demo-user,1175
2026-05-21T10:16:52,990000000000076,DEMO-0076,Demo Vehicle 0076,Demo Fleet,Branch-05,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,76,268,212,100836,0,-1.100076,36.700228,Mock Yard 05,,2026-05-21T10:17:20,2026-05-21T10:17:20,24,12.6,96,9,0.6,66,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0076,Test,User,TAG-0076,VINDEMO00000076,640,2,20076,576,0,demo-user,1176
2026-05-21T10:17:59,990000000000077,DEMO-0077,Demo Vehicle 0077,Demo Fleet,Branch-06,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,77,281,229,100847,0,-1.100077,36.700231,Mock Yard 06,,2026-05-21T10:18:25,2026-05-21T10:18:25,25,12.7,97,10,0.7,67,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0077,Test,User,TAG-0077,VINDEMO00000077,640,2,20077,577,1,demo-user,1177
2026-05-21T10:18:06,990000000000078,DEMO-0078,Demo Vehicle 0078,Demo Fleet,Branch-07,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,78,294,246,100858,0,-1.100078,36.700234,Mock Yard 07,,2026-05-21T10:19:30,2026-05-21T10:19:30,26,12.8,98,11,0.8,68,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0078,Test,User,TAG-0078,VINDEMO00000078,640,2,20078,578,0,demo-user,1178
2026-05-21T10:19:13,990000000000079,DEMO-0079,Demo Vehicle 0079,Demo Fleet,Branch-08,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,79,307,263,100869,0,-1.100079,36.700237,Mock Yard 08,,2026-05-21T10:20:35,2026-05-21T10:20:35,27,12.9,99,12,0.9,69,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0079,Test,User,TAG-0079,VINDEMO00000079,640,2,20079,579,1,demo-user,1179
2026-05-21T10:20:20,990000000000080,DEMO-0080,Demo Vehicle 0080,Demo Fleet,Branch-09,Truck,DEMO-TRACKER,STOP,ON,OFF,OFF,80,320,280,100880,0,-1.100080,36.700240,Mock Yard 09,,2026-05-21T10:21:40,2026-05-21T10:21:40,28,12.0,60,8,0.2,70,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0080,Test,User,TAG-0080,VINDEMO00000080,640,2,20080,580,0,demo-user,1180
2026-05-21T10:21:27,990000000000081,DEMO-0081,Demo Vehicle 0081,Demo Fleet,Branch-10,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,81,333,297,100891,0,-1.100081,36.700243,Mock Yard 10,,2026-05-21T10:22:45,2026-05-21T10:22:45,20,12.1,61,9,0.3,71,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0081,Test,User,TAG-0081,VINDEMO00000081,640,2,20081,581,1,demo-user,1181
2026-05-21T10:22:34,990000000000082,DEMO-0082,Demo Vehicle 0082,Demo Fleet,Branch-11,Truck,DEMO-TRACKER,STOP,ON,ON,ON,82,346,314,100902,0,-1.100082,36.700246,Mock Yard 11,,2026-05-21T10:23:50,2026-05-21T10:23:50,21,12.2,62,10,0.4,72,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0082,Test,User,TAG-0082,VINDEMO00000082,640,2,20082,582,0,demo-user,1182
2026-05-21T10:23:41,990000000000083,DEMO-0083,Demo Vehicle 0083,Demo Fleet,Branch-12,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,83,359,331,100913,0,-1.100083,36.700249,Mock Yard 12,,2026-05-21T10:24:55,2026-05-21T10:24:55,22,12.3,63,11,0.5,73,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0083,Test,User,TAG-0083,VINDEMO00000083,640,2,20083,583,1,demo-user,1183
2026-05-21T10:24:48,990000000000084,DEMO-0084,Demo Vehicle 0084,Demo Fleet,Branch-13,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,84,12,348,100924,0,-1.100084,36.700252,Mock Yard 13,,2026-05-21T10:25:00,2026-05-21T10:25:00,23,12.4,64,12,0.6,74,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0084,Test,User,TAG-0084,VINDEMO00000084,640,2,20084,584,0,demo-user,1184
2026-05-21T10:25:55,990000000000085,DEMO-0085,Demo Vehicle 0085,Demo Fleet,Branch-14,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,85,25,5,100935,0,-1.100085,36.700255,Mock Yard 14,,2026-05-21T10:26:05,2026-05-21T10:26:05,24,12.5,65,8,0.7,75,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0085,Test,User,TAG-0085,VINDEMO00000085,640,2,20085,585,1,demo-user,1185
2026-05-21T10:26:02,990000000000086,DEMO-0086,Demo Vehicle 0086,Demo Fleet,Branch-15,Truck,DEMO-TRACKER,STOP,ON,ON,ON,86,38,22,100946,0,-1.100086,36.700258,Mock Yard 15,,2026-05-21T10:27:10,2026-05-21T10:27:10,25,12.6,66,9,0.8,76,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0086,Test,User,TAG-0086,VINDEMO00000086,640,2,20086,586,0,demo-user,1186
2026-05-21T10:27:09,990000000000087,DEMO-0087,Demo Vehicle 0087,Demo Fleet,Branch-16,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,87,51,39,100957,0,-1.100087,36.700261,Mock Yard 16,,2026-05-21T10:28:15,2026-05-21T10:28:15,26,12.7,67,10,0.9,77,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0087,Test,User,TAG-0087,VINDEMO00000087,640,2,20087,587,1,demo-user,1187
2026-05-21T10:28:16,990000000000088,DEMO-0088,Demo Vehicle 0088,Demo Fleet,Branch-17,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,88,64,56,100968,0,-1.100088,36.700264,Mock Yard 17,,2026-05-21T10:29:20,2026-05-21T10:29:20,27,12.8,68,11,0.2,78,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0088,Test,User,TAG-0088,VINDEMO00000088,640,2,20088,588,0,demo-user,1188
2026-05-21T10:29:23,990000000000089,DEMO-0089,Demo Vehicle 0089,Demo Fleet,Branch-18,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,89,77,73,100979,0,-1.100089,36.700267,Mock Yard 18,,2026-05-21T10:30:25,2026-05-21T10:30:25,28,12.9,69,12,0.3,79,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0089,Test,User,TAG-0089,VINDEMO00000089,640,2,20089,589,1,demo-user,1189
2026-05-21T10:30:30,990000000000090,DEMO-0090,Demo Vehicle 0090,Demo Fleet,Branch-19,Truck,DEMO-TRACKER,STOP,OFF,ON,OFF,90,90,90,100990,0,-1.100090,36.700270,Mock Yard 19,,2026-05-21T10:31:30,2026-05-21T10:31:30,20,12.0,70,8,0.4,35,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0090,Test,User,TAG-0090,VINDEMO00000090,640,2,20090,590,0,demo-user,1190
2026-05-21T10:31:37,990000000000091,DEMO-0091,Demo Vehicle 0091,Demo Fleet,Branch-20,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,91,103,107,101001,0,-1.100091,36.700273,Mock Yard 20,,2026-05-21T10:32:35,2026-05-21T10:32:35,21,12.1,71,9,0.5,36,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0091,Test,User,TAG-0091,VINDEMO00000091,640,2,20091,591,1,demo-user,1191
2026-05-21T10:32:44,990000000000092,DEMO-0092,Demo Vehicle 0092,Demo Fleet,Branch-21,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,92,116,124,101012,0,-1.100092,36.700276,Mock Yard 21,,2026-05-21T10:33:40,2026-05-21T10:33:40,22,12.2,72,10,0.6,37,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0092,Test,User,TAG-0092,VINDEMO00000092,640,2,20092,592,0,demo-user,1192
2026-05-21T10:33:51,990000000000093,DEMO-0093,Demo Vehicle 0093,Demo Fleet,Branch-22,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,93,129,141,101023,0,-1.100093,36.700279,Mock Yard 22,,2026-05-21T10:34:45,2026-05-21T10:34:45,23,12.3,73,11,0.7,38,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0093,Test,User,TAG-0093,VINDEMO00000093,640,2,20093,593,1,demo-user,1193
2026-05-21T10:34:58,990000000000094,DEMO-0094,Demo Vehicle 0094,Demo Fleet,Branch-23,Truck,DEMO-TRACKER,STOP,ON,ON,ON,94,142,158,101034,0,-1.100094,36.700282,Mock Yard 23,,2026-05-21T10:35:50,2026-05-21T10:35:50,24,12.4,74,12,0.8,39,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0094,Test,User,TAG-0094,VINDEMO00000094,640,2,20094,594,0,demo-user,1194
2026-05-21T10:35:05,990000000000095,DEMO-0095,Demo Vehicle 0095,Demo Fleet,Branch-24,Truck,DEMO-TRACKER,MOVING,ON,ON,OFF,95,155,175,101045,0,-1.100095,36.700285,Mock Yard 24,,2026-05-21T10:36:55,2026-05-21T10:36:55,25,12.5,75,8,0.9,40,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0095,Test,User,TAG-0095,VINDEMO00000095,640,2,20095,595,1,demo-user,1195
2026-05-21T10:36:12,990000000000096,DEMO-0096,Demo Vehicle 0096,Demo Fleet,Branch-01,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,0,168,192,101056,0,-1.100096,36.700288,Mock Yard 01,,2026-05-21T10:37:00,2026-05-21T10:37:00,26,12.6,76,9,0.2,41,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0096,Test,User,TAG-0096,VINDEMO00000096,640,2,20096,596,0,demo-user,1196
2026-05-21T10:37:19,990000000000097,DEMO-0097,Demo Vehicle 0097,Demo Fleet,Branch-02,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,1,181,209,101067,0,-1.100097,36.700291,Mock Yard 02,,2026-05-21T10:38:05,2026-05-21T10:38:05,27,12.7,77,10,0.3,42,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0097,Test,User,TAG-0097,VINDEMO00000097,640,2,20097,597,1,demo-user,1197
2026-05-21T10:38:26,990000000000098,DEMO-0098,Demo Vehicle 0098,Demo Fleet,Branch-03,Truck,DEMO-TRACKER,STOP,ON,ON,ON,2,194,226,101078,0,-1.100098,36.700294,Mock Yard 03,,2026-05-21T10:39:10,2026-05-21T10:39:10,28,12.8,78,11,0.4,43,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0098,Test,User,TAG-0098,VINDEMO00000098,640,2,20098,598,0,demo-user,1198
2026-05-21T10:39:33,990000000000099,DEMO-0099,Demo Vehicle 0099,Demo Fleet,Branch-04,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,3,207,243,101089,0,-1.100099,36.700297,Mock Yard 04,,2026-05-21T10:40:15,2026-05-21T10:40:15,20,12.9,79,12,0.5,44,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0099,Test,User,TAG-0099,VINDEMO00000099,640,2,20099,599,1,demo-user,1199
2026-05-21T10:40:40,990000000000100,DEMO-0100,Demo Vehicle 0100,Demo Fleet,Branch-05,Truck,DEMO-TRACKER,STOP,ON,OFF,OFF,4,220,260,101100,0,-1.100100,36.700300,Mock Yard 05,,2026-05-21T10:41:20,2026-05-21T10:41:20,21,12.0,80,8,0.6,45,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0100,Test,User,TAG-0100,VINDEMO00000100,640,2,20100,500,0,demo-user,1200
2026-05-21T10:41:47,990000000000101,DEMO-0101,Demo Vehicle 0101,Demo Fleet,Branch-06,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,5,233,277,101111,0,-1.100101,36.700303,Mock Yard 06,,2026-05-21T10:42:25,2026-05-21T10:42:25,22,12.1,81,9,0.7,46,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0101,Test,User,TAG-0101,VINDEMO00000101,640,2,20101,501,1,demo-user,1201
2026-05-21T10:42:54,990000000000102,DEMO-0102,Demo Vehicle 0102,Demo Fleet,Branch-07,Truck,DEMO-TRACKER,STOP,OFF,ON,ON,6,246,294,101122,0,-1.100102,36.700306,Mock Yard 07,,2026-05-21T10:43:30,2026-05-21T10:43:30,23,12.2,82,10,0.8,47,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0102,Test,User,TAG-0102,VINDEMO00000102,640,2,20102,502,0,demo-user,1202
2026-05-21T10:43:01,990000000000103,DEMO-0103,Demo Vehicle 0103,Demo Fleet,Branch-08,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,7,259,311,101133,0,-1.100103,36.700309,Mock Yard 08,,2026-05-21T10:44:35,2026-05-21T10:44:35,24,12.3,83,11,0.9,48,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0103,Test,User,TAG-0103,VINDEMO00000103,640,2,20103,503,1,demo-user,1203
2026-05-21T10:44:08,990000000000104,DEMO-0104,Demo Vehicle 0104,Demo Fleet,Branch-09,Truck,DEMO-TRACKER,STOP,ON,OFF,ON,8,272,328,101144,0,-1.100104,36.700312,Mock Yard 09,,2026-05-21T10:45:40,2026-05-21T10:45:40,25,12.4,84,12,0.2,49,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0104,Test,User,TAG-0104,VINDEMO00000104,640,2,20104,504,0,demo-user,1204
2026-05-21T10:45:15,990000000000105,DEMO-0105,Demo Vehicle 0105,Demo Fleet,Branch-10,Truck,DEMO-TRACKER,MOVING,OFF,ON,OFF,9,285,345,101155,0,-1.100105,36.700315,Mock Yard 10,,2026-05-21T10:46:45,2026-05-21T10:46:45,26,12.5,85,8,0.3,50,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0105,Test,User,TAG-0105,VINDEMO00000105,640,2,20105,505,1,demo-user,1205
2026-05-21T10:46:22,990000000000106,DEMO-0106,Demo Vehicle 0106,Demo Fleet,Branch-11,Truck,DEMO-TRACKER,STOP,ON,ON,ON,10,298,2,101166,0,-1.100106,36.700318,Mock Yard 11,,2026-05-21T10:47:50,2026-05-21T10:47:50,27,12.6,86,9,0.4,51,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0106,Test,User,TAG-0106,VINDEMO00000106,640,2,20106,506,0,demo-user,1206
2026-05-21T10:47:29,990000000000107,DEMO-0107,Demo Vehicle 0107,Demo Fleet,Branch-12,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,11,311,19,101177,0,-1.100107,36.700321,Mock Yard 12,,2026-05-21T10:48:55,2026-05-21T10:48:55,28,12.7,87,10,0.5,52,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0107,Test,User,TAG-0107,VINDEMO00000107,640,2,20107,507,1,demo-user,1207
2026-05-21T10:48:36,990000000000108,DEMO-0108,Demo Vehicle 0108,Demo Fleet,Branch-13,Truck,DEMO-TRACKER,STOP,OFF,OFF,ON,12,324,36,101188,0,-1.100108,36.700324,Mock Yard 13,,2026-05-21T10:49:00,2026-05-21T10:49:00,20,12.8,88,11,0.6,53,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0108,Test,User,TAG-0108,VINDEMO00000108,640,2,20108,508,0,demo-user,1208
2026-05-21T10:49:43,990000000000109,DEMO-0109,Demo Vehicle 0109,Demo Fleet,Branch-14,Truck,DEMO-TRACKER,MOVING,ON,ON,ON,13,337,53,101199,0,-1.100109,36.700327,Mock Yard 14,,2026-05-21T10:50:05,2026-05-21T10:50:05,21,12.9,89,12,0.7,54,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0109,Test,User,TAG-0109,VINDEMO00000109,640,2,20109,509,1,demo-user,1209
2026-05-21T10:50:50,990000000000110,DEMO-0110,Demo Vehicle 0110,Demo Fleet,Branch-15,Truck,DEMO-TRACKER,STOP,ON,ON,OFF,14,350,70,101210,0,-1.100110,36.700330,Mock Yard 15,,2026-05-21T10:51:10,2026-05-21T10:51:10,22,12.0,90,8,0.8,55,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0110,Test,User,TAG-0110,VINDEMO00000110,640,2,20110,510,0,demo-user,1210
2026-05-21T10:51:57,990000000000111,DEMO-0111,Demo Vehicle 0111,Demo Fleet,Branch-16,Truck,DEMO-TRACKER,MOVING,OFF,ON,ON,15,3,87,101221,0,-1.100111,36.700333,Mock Yard 16,,2026-05-21T10:52:15,2026-05-21T10:52:15,23,12.1,91,9,0.9,56,OFF,OFF,OFF,CLOSED,CLOSED,CLOSED,CLOSED,OFF,Driver0111,Test,User,TAG-0111,VINDEMO00000111,640,2,20111,511,1,demo-user,1211
